word|wordRepr|freq
retenu|retenu|189.8279215961001
retenue|retenue|129.2656809250134
retiens|retiens|103.331362121006
retient|retient|122.284799281944
retire|retire|199.820353842736
retirer|retirer|271.135395291696
retiré|retire|160.75715195319037
retomber|retomber|102.388055319127
retour|retour|1599.68347169118
retourna|retourna|343.499587619953
retournait|retournait|106.421955693944
retourne|retourne|715.8392128391832
retourner|retourner|736.971123019168
retournez|retournez|142.71004450533
retourné|retourne|238.2312334509728
retournée|retournee|107.729665054672
retrait|retrait|97.70368381098564
retraite|retraite|423.313176040394
retrouva|retrouva|163.362228784169
retrouvait|retrouvait|180.119425635779
retrouve|retrouve|599.502954563103
retrouver|retrouver|1241.26558014031
retrouvé|retrouve|578.655855564154
retrouvée|retrouvee|157.642100816193
revanche|revanche|300.100296318945
revenaient|revenaient|103.534762250439
revenait|revenait|351.790700346583
revenant|revenant|145.34301392807177
revenez|revenez|220.922181527572
revenir|revenir|998.682290456304
revenu|revenu|624.1602333201249
revenue|revenue|256.6980938604317
revenus|revenus|158.1013211152291
reverra|reverra|96.5999613982835
revers|revers|156.654194141789
reviendra|reviendra|253.68093753085
reviendrai|reviendrai|210.311173380596
revienne|revienne|124.043755133462
reviennent|reviennent|166.749252027135
reviens|reviens|1021.78078811658
revient|revient|680.4469005945703
revint|revint|397.665622526738
revoir|revoir|2295.389615067026
revois|revois|154.124910367276
revolver|revolver|282.16085795546
revu|revu|165.84327333857863
revue|revue|234.42814033730392
rez-de-chaussée|rezdechaussee|105.710713546653
reçois|recois|137.001140258506
reçoit|recoit|159.775788847916
reçu|recu|905.4691671861883
reçut|recut|129.71676150608
rhum|rhum|104.168059848029
ri|ri|133.38349486919083
riait|riait|226.199765003077
riant|riant|248.2581087944546
riche|riche|596.8706941253587
riches|riches|374.526398532802
richesse|richesse|126.743834819426
rideau|rideau|298.454276522417
rideaux|rideaux|253.48149629932
rides|rides|130.25485192881055
ridicule|ridicule|613.1004812001157
rien|rien|21573.90930641538
rigole|rigole|125.91240406301759
rigoler|rigoler|111.390780422646
rigoles|rigoles|109.93187438365851
rigueur|rigueur|232.711077520679
rire|rire|1879.605233921064
rires|rires|323.505127028566
ris|ris|172.4341964390704
risquait|risquait|132.59050985085
risque|risque|790.9886872904
risquer|risquer|149.634700850929
risques|risques|303.8943172046972
risqué|risque|137.1456397270337
rit|rit|302.599127368711
rituel|rituel|103.11852647001311
rive|rive|229.36991154367774
rivière|riviere|354.950012600705
riz|riz|198.770469440199
robe|robe|1013.49648249696
robes|robes|262.753787016426
robinet|robinet|102.918542163209
roche|roche|97.5541216917168
rocher|rocher|154.07485840933757
rochers|rochers|156.990314674203
rock|rock|225.5924058879343
roi|roi|1390.608765664518
rois|rois|132.651797799062
roman|roman|418.3430555081026
romans|romans|185.8413855466652
romantique|romantique|176.3027337827738
rompre|rompre|188.909851227625
rompu|rompu|154.3274163969131
rond|rond|408.118385761202
ronde|ronde|288.615428241347
rondes|rondes|100.14665979287861
ronds|ronds|144.0933111284532
rose|rose|701.3656118299185
roses|roses|412.59535449868804
roue|roue|173.630029754328
roues|roues|181.19343578292927
rouge|rouge|2032.8842276287542
rouges|rouges|608.627490565608
roulait|roulait|138.768223558872
roulant|roulant|137.3881876435788
roule|roule|291.6694080191271
rouler|rouler|264.281788902147
roulé|roule|147.3195362618772
rousse|rousse|143.1567330105026
route|route|2217.83381310884
routes|routes|277.340854886833
routine|routine|116.471839157294
roux|roux|165.4984385387244
royal|royal|148.167265659299
royale|royale|123.027770752496
royaume|royaume|235.930771354095
ruban|ruban|119.337447784094
rude|rude|155.202891681451
rue|rue|3190.8302403517296
ruelles|ruelles|104.994223633822
rues|rues|790.0511590602141
ruine|ruine|148.3407876134572
ruines|ruines|181.88090321012967
ruisseau|ruisseau|136.065437035276
rumeur|rumeur|203.863473150117
rumeurs|rumeurs|125.841137517972
rupture|rupture|151.347965346205
ruse|ruse|120.77294933258847
russe|russe|501.821194324222
russes|russes|357.264641050436
rythme|rythme|344.5902666377139
règle|regle|397.7428703605633
règlement|reglement|173.468152430191
règles|regles|381.6296709574961
règne|regne|208.9369091010409
réaction|reaction|226.458662239908
réagir|reagir|98.2896554933435
réaliser|realiser|164.397812398326
réalisé|realise|158.90227994181507
réalité|realite|703.060380844841
récemment|recemment|198.597317715638
réception|reception|160.991221396365
réchauffer|rechauffer|105.698213226986
récit|recit|246.321659821754
récits|recits|115.468540210793
réclame|reclame|116.46659139175411
récompense|recompense|158.70014414177518
récupérer|recuperer|323.411062016695
réduire|reduire|120.138055586159
réduit|reduit|201.7482736627953
réel|reel|265.6922898113087
réelle|reelle|144.710827019274
réellement|reellement|246.372803263409
réflexion|reflexion|162.614545687398
réfléchi|reflechi|230.5639758644188
réfléchir|reflechir|462.310933699906
réfléchis|reflechis|234.475127497135
réfléchit|reflechit|127.110778306183
réfugiés|refugies|96.7618579274955
régime|regime|302.858918705339
régiment|regiment|171.955766341515
région|region|355.897494889482
régler|regler|355.334939966739
réglé|regle|198.79984295035058
régnait|regnait|126.517573274774
régulier|regulier|119.4237363716391
régulièrement|regulierement|183.497364381708
réparer|reparer|291.840905979622
réplique|replique|115.6106838662113
répond|repond|433.23252900415
répondait|repondait|270.067341895083
répondez|repondez|195.073800286587
répondis|repondis|117.523377323897
répondit|repondit|603.40481204574
répondre|repondre|857.82274509153
réponds|reponds|507.261420121301
répondu|repondu|521.467180768177
réponse|reponse|894.611742916972
réponses|reponses|187.254037949062
république|republique|130.653505533754
réputation|reputation|237.783268347285
répète|repete|452.912242624
répéta|repeta|228.592893346905
répétait|repetait|198.167624567356
répéter|repeter|291.455997818663
répétition|repetition|115.965292943026
répété|repete|113.34280678224131
réseau|reseau|153.143732376801
réserve|reserve|362.3685297261064
réserves|reserves|108.63195371637815
réservé|reserve|175.1607576827556
résistance|resistance|368.861021879862
résiste|resiste|96.8537645101771
résister|resister|205.738295419206
résolu|resolu|150.3221874832046
résoudre|resoudre|189.451203832383
résultat|resultat|288.724393129312
résultats|resultats|249.022287916161
réunion|reunion|375.633063577206
réunis|reunis|186.8470211012
réussi|reussi|771.9581996795564
réussir|reussir|206.255726599225
réussit|reussit|159.573282818279
réussite|reussite|147.991221982309
réveil|reveil|243.577535607661
réveille|reveille|425.021000719379
réveiller|reveiller|360.31535864619
réveillé|reveille|271.589923169588
réveillée|reveillee|145.68512268522
révolte|revolte|169.7798342503763
révolution|revolution|351.96041704344
révélation|revelation|107.005016218797
révéler|reveler|129.772597368878
rêvais|revais|122.356065826989
rêvait|revait|121.848594038729
rêve|reve|1294.149154388889
rêver|rever|275.475672459178
rêves|reves|647.1402990966773
rêvé|reve|302.9861870229062
rôle|role|821.673920252254
s|s|609.9449987415383
s'|s|50555.31375527556
sa|sa|27460.506544463013
sable|sable|624.3525318948108
sabots|sabots|120.956245563706
sabre|sabre|110.81298686840827
sac|sac|1270.63115183021
sachant|sachant|268.604298779348
sache|sache|446.200070904872
saches|saches|110.496631478909
sachez|sachez|100.491884027405
sacrifice|sacrifice|180.446122915755
sacré|sacre|459.5240292870764
sacrée|sacree|269.1539954219484
sacs|sacs|369.683029383832
sage|sage|347.6732689011252
sages|sages|109.1022633010393
sagesse|sagesse|191.956732091881
saigne|saigne|108.037133331053
sain|sain|123.508390753438
saint|saint|412.894868171899
sainte|sainte|300.50295256511004
saints|saints|168.7065261522701
sais|sais|17106.76192260598
saisi|saisi|209.5141857210333
saisir|saisir|236.669369953829
saisis|saisis|109.63510595823016
saisit|saisit|213.959054905662
saison|saison|352.78242454741
sait|sait|3553.39784320737
salade|salade|171.853491727327
salaire|salaire|175.523340567816
salaud|salaud|607.87987041723
salauds|salauds|213.1189413560105
sale|sale|1101.1142558680376
sales|sales|298.9151436495645
saleté|salete|118.781590071082
salive|salive|129.23940368716546
salle|salle|1693.91164149915
salles|salles|131.511953987204
salon|salon|664.602903511446
salons|salons|105.65053628723227
salopard|salopard|105.601946042608
salope|salope|443.027900370608
saloperie|saloperie|178.173738525439
salue|salue|156.868325596372
saluer|saluer|155.552623222323
salut|salut|3006.65016443717
samedi|samedi|432.803569379108
sang|sang|2800.09811273203
sanglots|sanglots|126.113263264543
sans|sans|17701.9556945361
santé|sante|775.129290999226
satisfaction|satisfaction|241.721240293123
satisfaire|satisfaire|120.550339404636
satisfait|satisfait|198.4203484646547
sauce|sauce|176.897924397696
sauf|sauf|1133.1998068223397
saura|saura|270.47221951883057
saurai|saurai|149.842658965979
saurais|saurais|207.8224868373863
saurait|saurait|251.214174559745
sauras|sauras|109.003289279029
saut|saut|152.608163676903
saute|saute|321.1165566703544
sauter|sauter|556.073198268227
sauté|saute|213.25257506386228
sauvage|sauvage|356.84204681567917
sauvages|sauvages|224.6235623074019
sauve|sauve|199.48476944964315
sauver|sauver|770.112782394817
sauvé|sauve|466.469172029709
sauvée|sauvee|104.084663212914
savaient|savaient|246.398729476735
savais|savais|2027.20715246095
savait|savait|1747.18514975207
savent|savent|598.188362877845
savez|savez|2975.6976341882
saviez|saviez|225.208084545568
savoir|savoir|4118.517255762846
savon|savon|176.82452556449
savons|savons|381.6954854171285
scandale|scandale|222.81818690957
science|science|275.759589540417
scientifique|scientifique|148.3337009690534
scène|scene|1054.10454025764
scènes|scenes|169.86919990515
scénario|scenario|136.806588832039
se|se|51559.6692030927
seau|seau|119.300636605017
sec|sec|554.5792692497548
second|second|485.39322341137404
seconde|seconde|1241.664789089645
secondes|secondes|628.7050021007555
secoua|secoua|141.967226675379
secoue|secoue|122.824875288187
secouer|secouer|102.456595821466
secours|secours|611.7866491791273
secoué|secoue|98.3859034726469
secret|secret|1173.062544235312
secrets|secrets|409.221954533303
secrète|secrete|253.92294930807455
secrétaire|secretaire|373.332014661736
secs|secs|120.586595239317
secteur|secteur|236.384539567718
section|section|188.84729895002
seigneur|seigneur|1097.73885111406
sein|sein|269.688268318256
seins|seins|437.741412179696
seize|seize|214.439860021402
sel|sel|285.057640561126
selle|selle|140.51684978903424
selon|selon|1055.42564403783
semaine|semaine|1637.50680800646
semaines|semaines|1046.32377206663
sembla|sembla|182.268710259473
semblable|semblable|237.6612477952568
semblables|semblables|203.4876302811207
semblaient|semblaient|321.900464127611
semblait|semblait|1573.73729327095
semblant|semblant|438.720974816257
semble|semble|1554.28987849697
semblent|semblent|199.310545446442
semblé|semble|132.551527973462
sens|sens|3619.4167566239803
sensation|sensation|275.726953848239
sensibilité|sensibilite|97.3599404948476
sensible|sensible|285.338276255263
sent|sent|873.022598021464
sentais|sentais|590.84125366897
sentait|sentait|1006.58827309981
sentant|sentant|105.1490527237059
sentent|sentent|122.418969129116
sentez|sentez|208.676408779416
senti|senti|472.8468769804894
sentier|sentier|177.077588217189
sentiment|sentiment|785.592863981926
sentiments|sentiments|492.617054674782
sentir|sentir|728.31629751361
sentis|sentis|148.18757387748857
sentit|sentit|392.128254650559
sept|sept|777.9743748188423
septembre|septembre|326.730796817594
sera|sera|4763.75056688361
serai|serai|1202.320267059206
seraient|seraient|469.90366255938704
serais|serais|1143.258423758206
serait|serait|4215.868094158368
seras|seras|734.753865506653
serez|serez|538.893049221384
sergent|sergent|260.209647109137
seriez|seriez|183.62012539293
serions|serions|110.43007656008291
serment|serment|148.630137575035
serons|serons|314.3559291421287
seront|seront|776.969268467674
serpent|serpent|187.700777133507
serpents|serpents|105.128929620315
serra|serra|173.3691469339839
serrait|serrait|154.648853642228
serrant|serrant|130.944675169121
serre|serre|260.6627132737152
serrer|serrer|202.578089065288
serrure|serrure|128.782890225761
serré|serre|269.26255860612014
serrée|serree|137.9730486371452
serrées|serrees|110.53452187258141
serrés|serres|130.45407657134518
sers|sers|275.307244629958
sert|sert|651.9436140896173
servait|servait|267.527377474693
servante|servante|102.364855148508
servent|servent|144.215536000355
servi|servi|434.3250084906249
service|service|1441.40704474208
services|services|374.240125638453
serviette|serviette|240.255081700009
servir|servir|813.56301975356
serviteur|serviteur|97.7700536150135
ses|ses|21171.21576542707
seuil|seuil|297.369936753911
seul|seul|5733.197297087769
seule|seule|3961.170641440399
seulement|seulement|3716.97319732144
seules|seules|278.5120577923541
seuls|seuls|924.6689575209726
sexe|sexe|532.415420136358
sexuel|sexuel|124.246095253376
sexuelle|sexuelle|126.715552792991
sexy|sexy|156.026546013533
shérif|sherif|258.059653500446
si|si|29369.327346181213
sien|sien|278.755531282892
sienne|sienne|315.14094728817656
siens|siens|210.39019714489189
sieste|sieste|124.093066632206
sieur|sieur|156.100877356686
signal|signal|289.724966033105
signature|signature|164.820036403486
signe|signe|1151.257786966831
signer|signer|235.143940470212
signes|signes|330.90917745586273
signifiait|signifiait|103.734561442445
signification|signification|116.400406702525
signifie|signifie|394.750210005191
signé|signe|257.4805833476928
silence|silence|2295.83581598455
silencieuse|silencieuse|156.40725414935
silencieusement|silencieusement|99.3647448550882
silencieux|silencieux|303.0677517151101
silhouette|silhouette|308.5103210561776
silhouettes|silhouettes|117.192689671821
simple|simple|1454.030799583344
simplement|simplement|1202.21996042624
simples|simples|237.7747391946424
simplicité|simplicite|133.855419807767
sincère|sincere|185.836654715371
sincèrement|sincerement|146.590341709506
singe|singe|202.94864575859418
singes|singes|118.20160661345882
sinistre|sinistre|166.81434523264838
sinon|sinon|1399.1250676571585
sirène|sirene|101.008204518633
situation|situation|1087.56164865387
sitôt|sitot|124.420677217053
six|six|1501.79683040448
sixième|sixieme|101.6801137640137
siècle|siecle|583.010267610293
siècles|siecles|396.546858866461
siège|siege|393.8913790530226
ski|ski|103.641205415572
slip|slip|106.309721687998
social|social|125.0327410224605
sociale|sociale|224.232493076033
société|societe|691.856014025853
soeur|soeur|1493.31085897018
soeurs|soeurs|407.329199064209
soi|soi|614.9078299123388
soi-disant|soidisant|123.883122933643
soi-même|soimeme|173.855404135138
soie|soie|328.46490567038
soient|soient|579.745092073678
soif|soif|365.414184671119
soigner|soigner|222.36185856296427
soigneusement|soigneusement|207.600215664834
soin|soin|548.606059424004
soins|soins|221.718435663893
soir|soir|5948.82087260348
soirs|soirs|303.239453995479
soirée|soiree|838.780860913858
soirées|soirees|145.169862203511
sois|sois|1699.285412133159
soit|soit|4337.906021729434
soixante|soixante|168.0286478872303
sol|sol|1064.21930727346
soldat|soldat|543.834658869123
soldats|soldats|754.392574858238
soleil|soleil|2464.5978269751
solide|solide|302.80126316875123
solitaire|solitaire|225.5813550124599
solitude|solitude|473.803022857434
solution|solution|513.058247514661
sombre|sombre|664.1922542519598
sombres|sombres|216.34238976745505
somme|somme|572.893101038044
sommeil|sommeil|858.401247630766
sommes|sommes|3560.4271422493807
sommet|sommet|296.105933165912
son|son|35780.72886966798
songe|songe|196.2311755946549
songer|songer|130.845516032312
sonne|sonne|266.70593758424
sonner|sonner|163.594108323958
sonnerie|sonnerie|119.043181876424
sonnette|sonnette|123.954019249091
sonné|sonne|168.81458467131728
sonore|sonore|126.323206963106
sons|sons|144.451035682646
sont|sont|16823.46326671814
sorcière|sorciere|221.641397483109
sors|sors|999.889403505154
sort|sort|1325.618134231443
sortaient|sortaient|132.43295471826
sortait|sortait|347.613245282307
sortant|sortant|259.2924708404582
sorte|sorte|2180.305444750273
sortent|sortent|199.938390958618
sortes|sortes|294.74692672292747
sortez|sortez|512.691316297025
sorti|sorti|818.836254896489
sortie|sortie|891.776791334792
sorties|sorties|120.4212322082042
sortir|sortir|2455.1247314661186
sortira|sortira|136.759837466279
sortis|sortis|232.698928225535
sortit|sortit|488.621587768912
sortons|sortons|97.7203718866723
sou|sou|148.319924050872
souci|souci|365.127541547172
soucis|soucis|242.49682825078
soudain|soudain|1550.0911213589452
soudaine|soudaine|112.757594764153
souffert|souffert|204.460329798227
souffle|souffle|802.648999957275
souffler|souffler|109.201607552646
souffrait|souffrait|122.307814337765
souffrance|souffrance|294.271924717123
souffrances|souffrances|129.266051154611
souffre|souffre|262.485478796278
souffrir|souffrir|409.96707749709
souhaite|souhaite|315.022756531693
souhaiter|souhaiter|105.855564039703
souhaité|souhaite|100.979201238078
soulagement|soulagement|142.802289843412
souleva|souleva|109.418988920135
soulever|soulever|126.536246933973
souliers|souliers|208.839199408424
soulève|souleve|138.317532412477
soumis|soumis|124.722527498297
soupe|soupe|377.92501572651616
souper|souper|123.0098375524918
soupir|soupir|172.952355809162
soupira|soupira|168.390528723247
souple|souple|127.142137399848
soupçon|soupcon|117.116896615356
soupçons|soupcons|97.5180509718336
source|source|399.579789966858
sources|sources|125.620698288331
sourcils|sourcils|237.789225097822
sourd|sourd|235.2267817609313
sourde|sourde|153.4000764166023
souriait|souriait|253.236541890393
souriant|souriant|308.4738993117719
sourire|sourire|1550.462993060915
sourires|sourires|115.395122172512
souris|souris|411.6237971445711
sourit|sourit|588.422908096813
sous|sous|7665.839114148694
sous-sol|soussol|116.02331870921
sous-titrage|soustitrage|301.14622182358
sous-titres|soustitres|124.162698618261
soutenir|soutenir|157.019503069556
soutien|soutien|149.178557619121
souvenait|souvenait|138.776216572193
souvenez|souvenez|261.81160317246
souvenir|souvenir|1136.0390752629
souvenirs|souvenirs|675.108023837686
souvent|souvent|2317.41699934093
souviens|souviens|1491.54085757636
souvient|souvient|155.25347977871
soviétique|sovietique|168.86137444722857
soyez|soyez|823.827232055412
soyons|soyons|209.3292549309253
spectacle|spectacle|647.201370455893
spectateurs|spectateurs|103.808164595525
splendide|splendide|125.101447434522
sport|sport|220.679972366427
spécial|special|344.344098578666
spéciale|speciale|170.34275246676313
spécialement|specialement|133.903281862319
spécialiste|specialiste|120.749749161969
square|square|109.117674778211
stade|stade|151.162128187179
star|star|194.086819186176
station|station|245.662486690111
statue|statue|227.71776908688918
statues|statues|117.5443875911303
stop|stop|280.005042031759
studio|studio|218.622058186095
stupeur|stupeur|140.26703704924
stupide|stupide|488.6698445913044
stupides|stupides|105.74861620944661
style|style|425.6110972093635
stylo|stylo|142.609219335334
su|su|905.9974518577624
subi|subi|115.485043171681
subir|subir|175.097113921435
subitement|subitement|109.238233616925
sublime|sublime|109.23624803341312
substance|substance|106.642765153183
succès|succes|512.12725591765
sucre|sucre|340.9857275917336
sud|sud|354.0159754106627
sueur|sueur|370.177950173154
suffi|suffi|123.252940813432
suffira|suffira|100.35808440983
suffisait|suffisait|280.55781040842
suffisamment|suffisamment|210.693158114928
suffisant|suffisant|133.16904386428266
suffit|suffit|1363.1961773824
suicide|suicide|264.805374216624
suis|suis|27041.575369977818
suit|suit|340.345566874689
suite|suite|2993.52785426736
suivait|suivait|255.420652109652
suivant|suivant|547.8935790883487
suivante|suivante|219.90744227092452
suivent|suivent|130.570294013438
suivez|suivez|349.069098792308
suivi|suivi|509.6652168418856
suivie|suivie|141.93697827050678
suivis|suivis|102.80831294585003
suivit|suivit|197.968214810022
suivre|suivre|845.974731848522
sujet|sujet|1111.3376298113442
sujets|sujets|175.51970815619208
super|super|1300.874654373514
superbe|superbe|411.7750252970269
supplie|supplie|266.270823824741
supporte|supporte|228.627360981995
supporter|supporter|386.8769484129029
suppose|suppose|652.509258348711
supposer|supposer|100.737528216254
supposé|suppose|102.1690778027987
suprême|supreme|201.643662440573
supérieur|superieur|195.4604966471383
supérieure|superieure|181.17023561230982
supérieurs|superieurs|104.84032011793161
sur|sur|43379.75088721742
sur-le-champ|surlechamp|97.3468848307853
surcroît|surcroit|99.4827627658944
surface|surface|402.20534092575
surgir|surgir|110.085611989826
surgit|surgit|109.127819284768
surprenant|surprenant|98.4649587111398
surprendre|surprendre|139.477665237449
surpris|surpris|518.569696113467
surprise|surprise|982.5328037443572
surprises|surprises|100.35189186522243
sursaut|sursaut|100.065267946351
surtout|surtout|2432.269855603814
surveillance|surveillance|171.539141126416
surveille|surveille|179.153486276798
surveiller|surveiller|247.586045908472
survie|survie|97.4263102988755
survivre|survivre|186.173330592181
survécu|survecu|128.075280490094
suspect|suspect|223.5125873405733
suspendu|suspendu|129.31554776815318
sut|sut|120.953334406201
symbole|symbole|127.982633448218
sympa|sympa|466.100983418634
sympathie|sympathie|169.477779649258
sympathique|sympathique|142.236287623843
système|systeme|595.522202418528
sèche|seche|295.4260693173609
sèches|seches|116.6756095163237
séance|seance|223.944049483373
sécurité|securite|834.076902441646
séjour|sejour|288.028026319872
séparait|separait|105.503310775998
séparation|separation|128.058592414407
sépare|separe|148.03637719923
séparer|separer|212.687983878335
séparés|separes|167.9091997373074
série|serie|377.533946495147
sérieuse|serieuse|209.2737700926492
sérieusement|serieusement|335.902849183296
sérieux|serieux|966.2966512793159
sérénité|serenite|96.6091803308476
sévère|severe|171.01026963625
sûr|sur|6298.07194247671
sûre|sure|982.034428722257
sûrement|surement|1142.33996395506
sûrs|surs|150.789936934883
t|t|709.948671458474
t'|t|28212.055409643275
ta|ta|8354.72201955032
tabac|tabac|312.435453926949
table|table|2487.7892858944015
tableau|tableau|524.863627263581
tableaux|tableaux|243.842242890381
tables|tables|252.12681204788194
tablier|tablier|171.395905987281
tabouret|tabouret|100.036820010192
tache|tache|267.4204104393613
taches|taches|252.23488977200478
taille|taille|671.0783304239637
tailleur|tailleur|162.478020027116
taire|taire|348.743646636651
tais|tais|522.30373712372
taisez|taisez|157.952850479676
tait|tait|104.485691836042
talent|talent|353.7277169328011
talents|talents|98.491606178585
talons|talons|245.36114107398998
talus|talus|110.681172834345
tambour|tambour|100.66972817311
tandis que|tandisque|828.3586917756212
tant|tant|4484.5450705168
tante|tante|996.780974360373
tantôt|tantot|402.83625123603326
tape|tape|219.2152632175045
taper|taper|215.377899852666
tapis|tapis|459.55752760485484
tard|tard|4103.600184687122
tarder|tarder|148.889763001939
tarte|tarte|121.1723626018016
tas|tas|818.275673288137
tasse|tasse|254.7264682676447
taule|taule|224.162892564174
taureau|taureau|100.856101471456
taxi|taxi|553.068172028715
te|te|26316.9430567081
technique|technique|211.627565534567
teint|teint|175.79708166830218
tel|tel|1150.010644300195
telle|telle|979.0955311595337
tellement|tellement|1934.62926862862
telles|telles|239.08424902408495
tels|tels|276.2884103513119
tempes|tempes|114.694024531778
temple|temple|154.227516800911
temps|temps|12738.8009391527
température|temperature|136.444171856702
tempête|tempete|226.97225668842944
tenaient|tenaient|214.880221546441
tenais|tenais|196.509844910355
tenait|tenait|1094.0489837343
tenant|tenant|307.7256608706049
tend|tend|191.354627678232
tendait|tendait|138.445528920117
tendance|tendance|138.388594637649
tendit|tendit|280.577914306736
tendre|tendre|504.8483292506381
tendres|tendres|108.66060597241068
tendresse|tendresse|411.322285618727
tendu|tendu|272.9496193924951
tendue|tendue|169.632423624343
tenez|tenez|715.848999385265
tenir|tenir|1150.53896044597
tennis|tennis|135.121440453475
tension|tension|192.209475194255
tentation|tentation|119.691705836386
tentative|tentative|166.778070192891
tente|tente|348.725343207048
tenter|tenter|289.962655618783
tenté|tente|267.0618109904466
tenu|tenu|469.9459066188027
tenue|tenue|355.3880375177095
terme|terme|332.526730111157
termes|termes|201.96385456157
termine|termine|136.079788502928
terminer|terminer|171.554533398513
terminé|termine|623.639367112401
terminée|terminee|172.0692577409
terrain|terrain|625.670436441368
terrasse|terrasse|391.9453286490388
terre|terre|3834.199212465362
terres|terres|275.8110525323976
terreur|terreur|206.580426026567
terrible|terrible|822.764618475091
terriblement|terriblement|144.991832943008
terribles|terribles|142.498824208252
territoire|territoire|281.994237530907
territoires|territoires|141.938963854019
tes|tes|4597.74577257859
test|test|208.109666100653
testament|testament|101.111015272141
tests|tests|127.760744774384
texte|texte|261.342392007469
thomas|thomas|167.866030103899
thème|theme|143.052862247475
thèse|these|98.8485902735839
thé|the|615.728049216717
théorie|theorie|194.406806987299
théâtre|theatre|575.261598972136
ticket|ticket|108.722079035421
tickets|tickets|111.451347116738
tien|tien|183.41561457470456
tienne|tienne|271.17020168218585
tiennent|tiennent|195.759269861154
tiens|tiens|2679.9474154547274
tient|tient|960.795322648823
tiers|tiers|125.7437980549527
timide|timide|185.030779942692
tir|tir|222.866253283996
tira|tira|224.317894499735
tirait|tirait|212.652456233726
tirant|tirant|167.5743051241364
tire|tire|1036.179619271532
tirent|tirent|116.692112477212
tirer|tirer|1172.48237566289
tireur|tireur|100.318362073247
tirez|tirez|272.184589914312
tiroir|tiroir|210.618999617452
tiré|tire|734.3258069173609
tirée|tiree|107.30686650004107
tirés|tires|134.6455128736771
tissu|tissu|201.27814919293218
titre|titre|473.281971534913
titres|titres|149.20374337325296
tiède|tiede|219.250057338873
to|to|326.51707933592627
toc|toc|98.02189034847004
toi|toi|16350.619142971
toi-même|toimeme|317.658483471338
toile|toile|509.94895574428
toiles|toiles|172.682030531305
toilette|toilette|230.554170113262
toilettes|toilettes|365.770625690844
toit|toit|533.69830170343
toits|toits|238.466752338339
tomates|tomates|112.469687310813
tomba|tomba|193.068632632703
tombaient|tombaient|110.27452621608
tombait|tombait|290.527936584233
tombant|tombant|105.1597525746587
tombe|tombe|1055.9033843554648
tombeau|tombeau|101.228848068149
tombent|tombent|170.431045842895
tomber|tomber|1722.27068886789
tombes|tombes|155.71852239275609
tombé|tombe|637.2249365050219
tombée|tombee|434.89175116938816
tombés|tombes|133.8168081599756
ton|ton|12239.841125133129
tonnerre|tonnerre|162.137372983282
tonnes|tonnes|129.0695333497072
tonton|tonton|141.897996393118
top|top|117.147380814299
torse|torse|144.4715098105593
tort|tort|639.746967725408
torture|torture|154.7708741942555
total|total|213.00216856952233
totale|totale|220.151675425732
totalement|totalement|279.008995639385
touchait|touchait|118.158641299924
touchant|touchant|115.4846729420842
touche|touche|782.103826457086
toucher|toucher|674.8953855706129
touches|touches|116.13900001198229
touchez|touchez|163.02864224371
touché|touche|485.2338992842666
touchée|touchee|101.2264922550391
toujours|toujours|11896.0002588578
tour|tour|2501.37452186479
touristes|touristes|154.835948194694
tourna|tourna|323.716149941723
tournage|tournage|99.7206497354924
tournait|tournait|307.009356072573
tournant|tournant|333.22037781384313
tourne|tourne|797.4340194386475
tourner|tourner|657.759824127173
tourné|tourne|389.50906214599877
tournée|tournee|285.676752600787
tours|tours|256.332395497992
tous|tous|13415.65065834426
tout|tout|43217.627679480676
toute|toute|7523.590640947157
toutefois|toutefois|223.706737063245
toutes|toutes|5520.112742816165
trace|trace|421.8087637599641
traces|traces|397.9310633326986
tradition|tradition|214.36716323724
trafic|trafic|120.309017407333
tragique|tragique|187.5816485339098
tragédie|tragedie|137.969077470121
trahi|trahi|145.8005996681179
trahir|trahir|116.248858999744
trahison|trahison|175.827195637648
train|train|2831.58555658075
trains|trains|154.967596319033
trait|trait|272.07032658153514
traite|traite|230.529705613249
traitement|traitement|200.84705727973
traiter|traiter|249.982085409806
traits|traits|374.9123736392333
traité|traite|240.830334326339
trajet|trajet|120.074967169233
tranche|tranche|124.431747297603
tranchée|tranchee|172.4013948371682
tranquille|tranquille|993.3988916017423
tranquillement|tranquillement|219.854887795228
tranquilles|tranquilles|169.575674456673
transformer|transformer|141.650871285881
transformé|transforme|106.77966104306195
transport|transport|149.25162463288
transporter|transporter|96.9297234763662
travail|travail|3250.86523928329
travaillais|travaillais|113.868582000104
travaillait|travaillait|287.771477960196
travaille|travaille|1016.91345913272
travaillent|travaillent|146.782333002989
travailler|travailler|1185.68687895922
travailles|travailles|132.922825125962
travailleurs|travailleurs|103.6486430844974
travaillez|travaillez|144.867117822471
travaillé|travaille|391.5555482853057
travaux|travaux|339.40226007281
travers|travers|1716.76604204293
traversa|traversa|140.285155364043
traversait|traversait|118.219022879218
traversant|traversant|101.6113881468764
traverse|traverse|246.5667993454791
traverser|traverser|330.933098880602
traversé|traverse|269.6045206586197
traversée|traversee|129.8715713908884
traînait|trainait|127.378562656132
traînant|trainant|96.75585049768651
traîne|traine|207.68269899507692
traîner|trainer|271.835567358437
traîné|traine|102.546165796113
traître|traitre|181.56745897813622
treize|treize|153.22946561995
tremblait|tremblait|134.920715687476
tremble|tremble|151.94971873533208
